algorithm,word,n_guesses
PositionalExplorerMindingGuessCount,CLARK,3
PositionalExplorerMindingGuessCount,CLASH,2
PositionalExplorerMindingGuessCount,CLASP,3
PositionalExplorerMindingGuessCount,CLASS,7
PositionalExplorerMindingGuessCount,CLAUS,5
PositionalExplorerMindingGuessCount,CLAWS,6
PositionalExplorerMindingGuessCount,CLEAN,3
PositionalExplorerMindingGuessCount,CLEAR,4
PositionalExplorerMindingGuessCount,CLEAT,3
PositionalExplorerMindingGuessCount,CLEFS,3
PositionalExplorerMindingGuessCount,CLEFT,3
PositionalExplorerMindingGuessCount,CLERK,4
PositionalExplorerMindingGuessCount,CLEWS,3
PositionalExplorerMindingGuessCount,CLICK,3
PositionalExplorerMindingGuessCount,CLIFF,5
PositionalExplorerMindingGuessCount,CLIMB,3
PositionalExplorerMindingGuessCount,CLIME,3
PositionalExplorerMindingGuessCount,CLINE,4
PositionalExplorerMindingGuessCount,CLING,3
PositionalExplorerMindingGuessCount,CLINK,2
PositionalExplorerMindingGuessCount,CLINT,4
PositionalExplorerMindingGuessCount,CLIPS,3
PositionalExplorerMindingGuessCount,CLIPT,4
PositionalExplorerMindingGuessCount,CLITS,3
PositionalExplorerMindingGuessCount,CLIVE,5
PositionalExplorerMindingGuessCount,CLOAK,4
PositionalExplorerMindingGuessCount,CLOCK,3
PositionalExplorerMindingGuessCount,CLODS,3
PositionalExplorerMindingGuessCount,CLOGS,4
PositionalExplorerMindingGuessCount,CLOMP,3
PositionalExplorerMindingGuessCount,CLONE,3
PositionalExplorerMindingGuessCount,CLOPS,5
PositionalExplorerMindingGuessCount,CLOSE,3
PositionalExplorerMindingGuessCount,CLOTH,5
PositionalExplorerMindingGuessCount,CLOTS,2
PositionalExplorerMindingGuessCount,CLOUD,4
PositionalExplorerMindingGuessCount,CLOUT,5
PositionalExplorerMindingGuessCount,CLOVE,4
PositionalExplorerMindingGuessCount,CLOWN,3
PositionalExplorerMindingGuessCount,CLOYS,6
PositionalExplorerMindingGuessCount,CLUBS,4
PositionalExplorerMindingGuessCount,CLUCK,4
PositionalExplorerMindingGuessCount,CLUED,4
PositionalExplorerMindingGuessCount,CLUES,4
PositionalExplorerMindingGuessCount,CLUMP,4
PositionalExplorerMindingGuessCount,CLUNG,3
PositionalExplorerMindingGuessCount,CLUNK,3
PositionalExplorerMindingGuessCount,CLYDE,4
PositionalExplorerMindingGuessCount,COACH,3
PositionalExplorerMindingGuessCount,COALS,3
PositionalExplorerMindingGuessCount,COAST,3
PositionalExplorerMindingGuessCount,COATS,4
PositionalExplorerMindingGuessCount,COBRA,3
PositionalExplorerMindingGuessCount,COCCI,4
PositionalExplorerMindingGuessCount,COCKS,5
PositionalExplorerMindingGuessCount,COCKY,3
PositionalExplorerMindingGuessCount,COCOA,4
PositionalExplorerMindingGuessCount,CODAS,3
PositionalExplorerMindingGuessCount,CODED,5
PositionalExplorerMindingGuessCount,CODES,2
PositionalExplorerMindingGuessCount,CODEX,3
PositionalExplorerMindingGuessCount,COEDS,4
PositionalExplorerMindingGuessCount,COHAN,3
PositionalExplorerMindingGuessCount,COHEN,4
PositionalExplorerMindingGuessCount,BUOYS,3
PositionalExplorerMindingGuessCount,BURCH,2
PositionalExplorerMindingGuessCount,BURGS,4
PositionalExplorerMindingGuessCount,BURKA,4
PositionalExplorerMindingGuessCount,BURKE,4
PositionalExplorerMindingGuessCount,BURKS,3
PositionalExplorerMindingGuessCount,BURLY,3
PositionalExplorerMindingGuessCount,BURMA,3
PositionalExplorerMindingGuessCount,BURNS,5
PositionalExplorerMindingGuessCount,BURNT,4
PositionalExplorerMindingGuessCount,BURPS,4
PositionalExplorerMindingGuessCount,BURRO,4
PositionalExplorerMindingGuessCount,BURRS,6
PositionalExplorerMindingGuessCount,BURSA,3
PositionalExplorerMindingGuessCount,BURST,3
PositionalExplorerMindingGuessCount,BUSBY,5
PositionalExplorerMindingGuessCount,BUSCH,3
PositionalExplorerMindingGuessCount,BUSED,3
PositionalExplorerMindingGuessCount,BUSES,7
PositionalExplorerMindingGuessCount,BUSHY,3
PositionalExplorerMindingGuessCount,BUSTS,4
PositionalExplorerMindingGuessCount,BUTCH,3
PositionalExplorerMindingGuessCount,BUTTE,4
PositionalExplorerMindingGuessCount,BUTTS,5
PositionalExplorerMindingGuessCount,BUXOM,4
PositionalExplorerMindingGuessCount,BUYER,4
PositionalExplorerMindingGuessCount,BYERS,4
PositionalExplorerMindingGuessCount,BYLAW,4
PositionalExplorerMindingGuessCount,BYRON,3
PositionalExplorerMindingGuessCount,BYTES,5
PositionalExplorerMindingGuessCount,BYWAY,5
PositionalExplorerMindingGuessCount,CABAL,4
PositionalExplorerMindingGuessCount,CABBY,5
PositionalExplorerMindingGuessCount,CABIN,3
PositionalExplorerMindingGuessCount,CABLE,2
PositionalExplorerMindingGuessCount,CABOT,4
PositionalExplorerMindingGuessCount,CACAO,5
PositionalExplorerMindingGuessCount,CACHE,5
PositionalExplorerMindingGuessCount,CACTI,4
PositionalExplorerMindingGuessCount,CADDY,3
PositionalExplorerMindingGuessCount,CADET,3
PositionalExplorerMindingGuessCount,CADGE,3
PositionalExplorerMindingGuessCount,CADIZ,3
PositionalExplorerMindingGuessCount,CADRE,2
PositionalExplorerMindingGuessCount,CAGED,3
PositionalExplorerMindingGuessCount,CAGES,2
PositionalExplorerMindingGuessCount,CAGEY,4
PositionalExplorerMindingGuessCount,CAINS,5
PositionalExplorerMindingGuessCount,CAIRN,2
PositionalExplorerMindingGuessCount,CAIRO,3
PositionalExplorerMindingGuessCount,CAJUN,4
PositionalExplorerMindingGuessCount,CAKED,4
PositionalExplorerMindingGuessCount,CAKES,3
PositionalExplorerMindingGuessCount,CALEB,4
PositionalExplorerMindingGuessCount,CALFS,3
PositionalExplorerMindingGuessCount,CALIF,4
PositionalExplorerMindingGuessCount,CALKS,2
PositionalExplorerMindingGuessCount,CALLS,5
PositionalExplorerMindingGuessCount,CALMS,4
PositionalExplorerMindingGuessCount,CALVE,3
PositionalExplorerMindingGuessCount,CALYX,3
PositionalExplorerMindingGuessCount,CAMEL,3
PositionalExplorerMindingGuessCount,CAMEO,4
PositionalExplorerMindingGuessCount,CAMPS,3
PositionalExplorerMindingGuessCount,CAMPY,4
PositionalExplorerMindingGuessCount,CAMRY,3
PositionalExplorerMindingGuessCount,CAMUS,4
PositionalExplorerMindingGuessCount,CANAL,4
PositionalExplorerMindingGuessCount,CANDY,2
PositionalExplorerMindingGuessCount,CANED,5
PositionalExplorerMindingGuessCount,CANES,4
PositionalExplorerMindingGuessCount,CANNY,3
PositionalExplorerMindingGuessCount,CANOE,4
PositionalExplorerMindingGuessCount,CANON,4
PositionalExplorerMindingGuessCount,CANTO,3
PositionalExplorerMindingGuessCount,CANTS,4
PositionalExplorerMindingGuessCount,CANTU,4
PositionalExplorerMindingGuessCount,CAPED,2
PositionalExplorerMindingGuessCount,CAPEK,3
PositionalExplorerMindingGuessCount,CAPER,2
PositionalExplorerMindingGuessCount,CAPES,5
PositionalExplorerMindingGuessCount,CAPET,4
PositionalExplorerMindingGuessCount,CAPON,5
PositionalExplorerMindingGuessCount,CAPRA,4
PositionalExplorerMindingGuessCount,CAPRI,3
PositionalExplorerMindingGuessCount,CARAT,4
PositionalExplorerMindingGuessCount,CARBS,2
PositionalExplorerMindingGuessCount,CARDS,3
PositionalExplorerMindingGuessCount,CARED,2
PositionalExplorerMindingGuessCount,CARES,1
PositionalExplorerMindingGuessCount,CARET,3
PositionalExplorerMindingGuessCount,CAREY,4
PositionalExplorerMindingGuessCount,CARGO,3
PositionalExplorerMindingGuessCount,CARIB,3
PositionalExplorerMindingGuessCount,CARLA,4
PositionalExplorerMindingGuessCount,CARLO,2
PositionalExplorerMindingGuessCount,CARLY,3
PositionalExplorerMindingGuessCount,CAROL,3
PositionalExplorerMindingGuessCount,CAROM,3
PositionalExplorerMindingGuessCount,CARPI,4
PositionalExplorerMindingGuessCount,CARPS,4
PositionalExplorerMindingGuessCount,CARRY,5
PositionalExplorerMindingGuessCount,CARTS,5
PositionalExplorerMindingGuessCount,CARVE,2
PositionalExplorerMindingGuessCount,CASED,2
PositionalExplorerMindingGuessCount,CASES,7
PositionalExplorerMindingGuessCount,CASEY,3
PositionalExplorerMindingGuessCount,CASIO,2
PositionalExplorerMindingGuessCount,CASKS,3
PositionalExplorerMindingGuessCount,CASTE,2
PositionalExplorerMindingGuessCount,CASTS,5
PositionalExplorerMindingGuessCount,CATCH,5
PositionalExplorerMindingGuessCount,CATER,3
PositionalExplorerMindingGuessCount,CATHY,3
PositionalExplorerMindingGuessCount,CATTY,4
PositionalExplorerMindingGuessCount,CAULK,4
PositionalExplorerMindingGuessCount,CAUSE,3
PositionalExplorerMindingGuessCount,CAVED,6
PositionalExplorerMindingGuessCount,CAVES,6
PositionalExplorerMindingGuessCount,CAVIL,3
PositionalExplorerMindingGuessCount,CAWED,7
PositionalExplorerMindingGuessCount,CEASE,3
PositionalExplorerMindingGuessCount,CECIL,3
PositionalExplorerMindingGuessCount,CEDAR,3
PositionalExplorerMindingGuessCount,CEDED,5
PositionalExplorerMindingGuessCount,CEDES,3
PositionalExplorerMindingGuessCount,CELIA,3
PositionalExplorerMindingGuessCount,CELLI,3
PositionalExplorerMindingGuessCount,CELLO,3
PositionalExplorerMindingGuessCount,CELLS,4
PositionalExplorerMindingGuessCount,CELTS,3
PositionalExplorerMindingGuessCount,CENTS,4
PositionalExplorerMindingGuessCount,CERES,4
PositionalExplorerMindingGuessCount,CESAR,2
PositionalExplorerMindingGuessCount,CETUS,4
PositionalExplorerMindingGuessCount,CHAFE,3
PositionalExplorerMindingGuessCount,CHAFF,5
PositionalExplorerMindingGuessCount,CHAIN,2
PositionalExplorerMindingGuessCount,CHAIR,3
PositionalExplorerMindingGuessCount,CHALK,3
PositionalExplorerMindingGuessCount,CHAMP,4
PositionalExplorerMindingGuessCount,CHANG,3
PositionalExplorerMindingGuessCount,CHANT,4
PositionalExplorerMindingGuessCount,CHAOS,4
PositionalExplorerMindingGuessCount,CHAPS,3
PositionalExplorerMindingGuessCount,CHAPT,5
PositionalExplorerMindingGuessCount,CHARM,3
PositionalExplorerMindingGuessCount,COIFS,3
PositionalExplorerMindingGuessCount,COILS,3
PositionalExplorerMindingGuessCount,COINS,4
PositionalExplorerMindingGuessCount,COKED,2
PositionalExplorerMindingGuessCount,COKES,3
PositionalExplorerMindingGuessCount,COLAS,3
PositionalExplorerMindingGuessCount,COLBY,3
PositionalExplorerMindingGuessCount,COLDS,4
PositionalExplorerMindingGuessCount,COLIC,4
PositionalExplorerMindingGuessCount,COLIN,3
PositionalExplorerMindingGuessCount,COLON,3
PositionalExplorerMindingGuessCount,COLOR,4
PositionalExplorerMindingGuessCount,COLTS,3
PositionalExplorerMindingGuessCount,COMAS,4
PositionalExplorerMindingGuessCount,COMBO,5
PositionalExplorerMindingGuessCount,COMBS,5
PositionalExplorerMindingGuessCount,COMER,2
PositionalExplorerMindingGuessCount,COMES,4
PositionalExplorerMindingGuessCount,COMET,4
PositionalExplorerMindingGuessCount,COMFY,4
PositionalExplorerMindingGuessCount,COMIC,4
PositionalExplorerMindingGuessCount,COMMA,3
PositionalExplorerMindingGuessCount,COMTE,3
PositionalExplorerMindingGuessCount,CONAN,4
PositionalExplorerMindingGuessCount,CONCH,3
PositionalExplorerMindingGuessCount,CONDO,4
PositionalExplorerMindingGuessCount,CONES,5
PositionalExplorerMindingGuessCount,CONGA,3
PositionalExplorerMindingGuessCount,CONGO,5
PositionalExplorerMindingGuessCount,CONIC,4
PositionalExplorerMindingGuessCount,CONKS,4
PositionalExplorerMindingGuessCount,COOED,6
PositionalExplorerMindingGuessCount,COOKE,5
PositionalExplorerMindingGuessCount,COOKS,4
PositionalExplorerMindingGuessCount,COOKY,4
PositionalExplorerMindingGuessCount,COOLS,3
PositionalExplorerMindingGuessCount,COONS,5
PositionalExplorerMindingGuessCount,COOPS,4
PositionalExplorerMindingGuessCount,COORS,3
PositionalExplorerMindingGuessCount,COOTS,3
PositionalExplorerMindingGuessCount,COPED,3
PositionalExplorerMindingGuessCount,COPES,6
PositionalExplorerMindingGuessCount,COPRA,4
PositionalExplorerMindingGuessCount,COPSE,3
PositionalExplorerMindingGuessCount,CORAL,2
PositionalExplorerMindingGuessCount,CORDS,2
PositionalExplorerMindingGuessCount,CORED,2
PositionalExplorerMindingGuessCount,CORES,2
PositionalExplorerMindingGuessCount,COREY,3
PositionalExplorerMindingGuessCount,CORFU,3
PositionalExplorerMindingGuessCount,CORKS,3
PositionalExplorerMindingGuessCount,CORMS,4
PositionalExplorerMindingGuessCount,CORNS,5
PositionalExplorerMindingGuessCount,CORNY,3
PositionalExplorerMindingGuessCount,COROT,3
PositionalExplorerMindingGuessCount,CORPS,6
PositionalExplorerMindingGuessCount,COSBY,2
PositionalExplorerMindingGuessCount,COSTS,3
PositionalExplorerMindingGuessCount,COTES,7
PositionalExplorerMindingGuessCount,COUCH,5
PositionalExplorerMindingGuessCount,COUGH,4
PositionalExplorerMindingGuessCount,COULD,4
PositionalExplorerMindingGuessCount,COUNT,4
PositionalExplorerMindingGuessCount,COUPE,4
PositionalExplorerMindingGuessCount,COUPS,6
PositionalExplorerMindingGuessCount,COURT,3
PositionalExplorerMindingGuessCount,COVEN,3
PositionalExplorerMindingGuessCount,COVER,3
PositionalExplorerMindingGuessCount,COVES,8
PositionalExplorerMindingGuessCount,COVET,4
PositionalExplorerMindingGuessCount,COVEY,5
PositionalExplorerMindingGuessCount,COWED,4
PositionalExplorerMindingGuessCount,COWER,4
PositionalExplorerMindingGuessCount,COWLS,4
PositionalExplorerMindingGuessCount,COYER,5
PositionalExplorerMindingGuessCount,COYLY,4
PositionalExplorerMindingGuessCount,COZEN,5
PositionalExplorerMindingGuessCount,CRABS,2
PositionalExplorerMindingGuessCount,CRACK,5
PositionalExplorerMindingGuessCount,CRAFT,3
PositionalExplorerMindingGuessCount,CRAGS,3
PositionalExplorerMindingGuessCount,CRAIG,3
PositionalExplorerMindingGuessCount,CRAMP,5
PositionalExplorerMindingGuessCount,CRAMS,4
PositionalExplorerMindingGuessCount,CRANE,2
PositionalExplorerMindingGuessCount,CRANK,4
PositionalExplorerMindingGuessCount,CRAPE,3
PositionalExplorerMindingGuessCount,CRAPS,5
PositionalExplorerMindingGuessCount,CRASH,2
PositionalExplorerMindingGuessCount,CRASS,7
PositionalExplorerMindingGuessCount,CRATE,4
PositionalExplorerMindingGuessCount,CRAVE,5
PositionalExplorerMindingGuessCount,CRAWL,6
PositionalExplorerMindingGuessCount,CRAWS,6
PositionalExplorerMindingGuessCount,CRAZE,6
PositionalExplorerMindingGuessCount,CRAZY,7
PositionalExplorerMindingGuessCount,CREAK,3
PositionalExplorerMindingGuessCount,CREAM,4
PositionalExplorerMindingGuessCount,CRECY,4
PositionalExplorerMindingGuessCount,CREDO,2
PositionalExplorerMindingGuessCount,CREED,5
PositionalExplorerMindingGuessCount,CREEK,5
PositionalExplorerMindingGuessCount,CREEL,4
PositionalExplorerMindingGuessCount,CREEP,6
PositionalExplorerMindingGuessCount,CREON,3
PositionalExplorerMindingGuessCount,CREPE,4
PositionalExplorerMindingGuessCount,CREPT,3
PositionalExplorerMindingGuessCount,CRESS,3
PositionalExplorerMindingGuessCount,CREST,2
PositionalExplorerMindingGuessCount,CRETE,4
PositionalExplorerMindingGuessCount,CREWS,2
PositionalExplorerMindingGuessCount,CRIBS,3
PositionalExplorerMindingGuessCount,CRICK,4
PositionalExplorerMindingGuessCount,CRIED,4
PositionalExplorerMindingGuessCount,CRIER,4
PositionalExplorerMindingGuessCount,CRIES,2
PositionalExplorerMindingGuessCount,CRIME,3
PositionalExplorerMindingGuessCount,CRIMP,3
PositionalExplorerMindingGuessCount,CRISP,3
PositionalExplorerMindingGuessCount,CROAK,4
PositionalExplorerMindingGuessCount,CROAT,3
PositionalExplorerMindingGuessCount,CROCE,4
PositionalExplorerMindingGuessCount,CROCI,4
PositionalExplorerMindingGuessCount,CROCK,3
PositionalExplorerMindingGuessCount,CRONE,3
PositionalExplorerMindingGuessCount,CRONY,3
PositionalExplorerMindingGuessCount,CROOK,4
PositionalExplorerMindingGuessCount,CROON,3
PositionalExplorerMindingGuessCount,CROPS,2
PositionalExplorerMindingGuessCount,CROSS,4
PositionalExplorerMindingGuessCount,CROUP,4
PositionalExplorerMindingGuessCount,CROWD,3
PositionalExplorerMindingGuessCount,CROWN,2
PositionalExplorerMindingGuessCount,CROWS,3
PositionalExplorerMindingGuessCount,CRUDE,3
PositionalExplorerMindingGuessCount,CRUEL,3
PositionalExplorerMindingGuessCount,CRUET,4
PositionalExplorerMindingGuessCount,CRUMB,4
PositionalExplorerMindingGuessCount,CRUSH,2
PositionalExplorerMindingGuessCount,CRUST,3
PositionalExplorerMindingGuessCount,CRYPT,4
PositionalExplorerMindingGuessCount,CUBAN,3
PositionalExplorerMindingGuessCount,CUBED,5
PositionalExplorerMindingGuessCount,CUBES,5
PositionalExplorerMindingGuessCount,CUBIC,4
PositionalExplorerMindingGuessCount,CUBIT,3
PositionalExplorerMindingGuessCount,CUFFS,4
PositionalExplorerMindingGuessCount,AARON,5
PositionalExplorerMindingGuessCount,ABACI,4
PositionalExplorerMindingGuessCount,ABACK,5
PositionalExplorerMindingGuessCount,ABAFT,4
PositionalExplorerMindingGuessCount,ABASE,3
PositionalExplorerMindingGuessCount,ABASH,5
PositionalExplorerMindingGuessCount,ABATE,4
PositionalExplorerMindingGuessCount,ABBAS,5
PositionalExplorerMindingGuessCount,ABBEY,3
PositionalExplorerMindingGuessCount,ABBOT,4
PositionalExplorerMindingGuessCount,ABDUL,4
PositionalExplorerMindingGuessCount,ABEAM,4
PositionalExplorerMindingGuessCount,ABETS,3
PositionalExplorerMindingGuessCount,ABHOR,3
PositionalExplorerMindingGuessCount,ABIDE,4
PositionalExplorerMindingGuessCount,ABLER,3
PositionalExplorerMindingGuessCount,ABNER,5
PositionalExplorerMindingGuessCount,ABODE,3
PositionalExplorerMindingGuessCount,ABORT,4
PositionalExplorerMindingGuessCount,ABOUT,3
PositionalExplorerMindingGuessCount,ABOVE,4
PositionalExplorerMindingGuessCount,ABRAM,4
PositionalExplorerMindingGuessCount,ABUJA,4
PositionalExplorerMindingGuessCount,ABUSE,3
PositionalExplorerMindingGuessCount,ABUTS,3
PositionalExplorerMindingGuessCount,ABUZZ,5
PositionalExplorerMindingGuessCount,ABYSS,6
PositionalExplorerMindingGuessCount,ACCRA,5
PositionalExplorerMindingGuessCount,ACHED,3
PositionalExplorerMindingGuessCount,ACHES,2
PositionalExplorerMindingGuessCount,ACHOO,4
PositionalExplorerMindingGuessCount,ACIDS,3
PositionalExplorerMindingGuessCount,ACING,4
PositionalExplorerMindingGuessCount,ACMES,3
PositionalExplorerMindingGuessCount,ACORN,4
PositionalExplorerMindingGuessCount,ACRES,2
PositionalExplorerMindingGuessCount,ACRID,2
PositionalExplorerMindingGuessCount,ACRUX,3
PositionalExplorerMindingGuessCount,ACTED,2
PositionalExplorerMindingGuessCount,ACTON,3
PositionalExplorerMindingGuessCount,ACTOR,3
PositionalExplorerMindingGuessCount,ACUFF,4
PositionalExplorerMindingGuessCount,ACUTE,3
PositionalExplorerMindingGuessCount,ADAGE,4
PositionalExplorerMindingGuessCount,ADAMS,5
PositionalExplorerMindingGuessCount,ADANA,4
PositionalExplorerMindingGuessCount,ADAPT,4
PositionalExplorerMindingGuessCount,ADDED,4
PositionalExplorerMindingGuessCount,ADDER,3
PositionalExplorerMindingGuessCount,ADDIE,4
PositionalExplorerMindingGuessCount,ADDLE,3
PositionalExplorerMindingGuessCount,ADELA,4
PositionalExplorerMindingGuessCount,ADELE,4
PositionalExplorerMindingGuessCount,ADEPT,3
PositionalExplorerMindingGuessCount,ADIEU,4
PositionalExplorerMindingGuessCount,ADLER,3
PositionalExplorerMindingGuessCount,ADMAN,4
PositionalExplorerMindingGuessCount,ADMEN,3
PositionalExplorerMindingGuessCount,ADMIT,4
PositionalExplorerMindingGuessCount,ADOBE,4
PositionalExplorerMindingGuessCount,ADOLF,4
PositionalExplorerMindingGuessCount,ADOPT,4
PositionalExplorerMindingGuessCount,ADORE,3
PositionalExplorerMindingGuessCount,ADORN,4
PositionalExplorerMindingGuessCount,ADULT,4
PositionalExplorerMindingGuessCount,ADVIL,5
PositionalExplorerMindingGuessCount,ADZES,3
PositionalExplorerMindingGuessCount,AEGIS,4
PositionalExplorerMindingGuessCount,AEONS,4
PositionalExplorerMindingGuessCount,AERIE,3
PositionalExplorerMindingGuessCount,AESOP,4
PositionalExplorerMindingGuessCount,AFFIX,4
PositionalExplorerMindingGuessCount,AFIRE,4
PositionalExplorerMindingGuessCount,AFOOT,5
PositionalExplorerMindingGuessCount,AFOUL,4
PositionalExplorerMindingGuessCount,AFROS,3
PositionalExplorerMindingGuessCount,AFTER,3
PositionalExplorerMindingGuessCount,AGAIN,3
PositionalExplorerMindingGuessCount,AGAPE,3
PositionalExplorerMindingGuessCount,AGATE,4
PositionalExplorerMindingGuessCount,AGAVE,3
PositionalExplorerMindingGuessCount,AGENT,4
PositionalExplorerMindingGuessCount,AGGIE,4
PositionalExplorerMindingGuessCount,AGILE,4
PositionalExplorerMindingGuessCount,AGING,6
PositionalExplorerMindingGuessCount,AGISM,3
PositionalExplorerMindingGuessCount,AGLOW,3
PositionalExplorerMindingGuessCount,AGNES,3
PositionalExplorerMindingGuessCount,AGNEW,3
PositionalExplorerMindingGuessCount,AGONY,3
PositionalExplorerMindingGuessCount,AGREE,3
PositionalExplorerMindingGuessCount,AHEAD,4
PositionalExplorerMindingGuessCount,AHMAD,4
PositionalExplorerMindingGuessCount,AHMED,3
PositionalExplorerMindingGuessCount,AIDED,3
PositionalExplorerMindingGuessCount,AIDES,3
PositionalExplorerMindingGuessCount,AIKEN,3
PositionalExplorerMindingGuessCount,AILED,3
PositionalExplorerMindingGuessCount,AIMED,4
PositionalExplorerMindingGuessCount,AIMEE,4
PositionalExplorerMindingGuessCount,AIRED,2
PositionalExplorerMindingGuessCount,AIRES,2
PositionalExplorerMindingGuessCount,AISHA,4
PositionalExplorerMindingGuessCount,AISLE,4
PositionalExplorerMindingGuessCount,AKBAR,4
PositionalExplorerMindingGuessCount,AKITA,5
PositionalExplorerMindingGuessCount,AKIVA,4
PositionalExplorerMindingGuessCount,AKKAD,4
PositionalExplorerMindingGuessCount,AKRON,3
PositionalExplorerMindingGuessCount,ALAMO,5
PositionalExplorerMindingGuessCount,ALANA,5
PositionalExplorerMindingGuessCount,ALARM,5
PositionalExplorerMindingGuessCount,ALBEE,3
PositionalExplorerMindingGuessCount,ALBUM,4
PositionalExplorerMindingGuessCount,ALCOA,3
PositionalExplorerMindingGuessCount,ALDAN,4
PositionalExplorerMindingGuessCount,ALDEN,2
PositionalExplorerMindingGuessCount,ALDER,2
PositionalExplorerMindingGuessCount,ALERT,3
PositionalExplorerMindingGuessCount,ALEUT,4
PositionalExplorerMindingGuessCount,ALGAE,4
PositionalExplorerMindingGuessCount,ALGER,3
PositionalExplorerMindingGuessCount,ALGOL,3
PositionalExplorerMindingGuessCount,ALIAS,4
PositionalExplorerMindingGuessCount,ALIBI,4
PositionalExplorerMindingGuessCount,ALICE,3
PositionalExplorerMindingGuessCount,ALIEN,3
PositionalExplorerMindingGuessCount,ALIGN,3
PositionalExplorerMindingGuessCount,ALIKE,3
PositionalExplorerMindingGuessCount,ALINE,3
PositionalExplorerMindingGuessCount,ALISA,4
PositionalExplorerMindingGuessCount,ALIVE,4
PositionalExplorerMindingGuessCount,ALLAH,4
PositionalExplorerMindingGuessCount,ALLAN,5
